id.auto()	student_id.auto()	subject_id.auto()	mark.auto()	created_at.auto()
7229	122109	608	4	2021-10-12 22:45:26.868985
7230	72716	338	5	2021-10-12 22:45:26.868985
7231	87505	828	2	2021-10-12 22:45:26.868985
7232	71232	419	0	2021-10-12 22:45:26.868985
7233	57433	580	0	2021-10-12 22:45:26.868985
7234	20621	657	2	2021-10-12 22:45:26.868985
7235	164854	362	1	2021-10-12 22:45:26.868985
7236	118470	632	4	2021-10-12 22:45:26.868985
7237	46810	200	4	2021-10-12 22:45:26.868985
7238	130291	606	2	2021-10-12 22:45:26.868985
7239	92716	643	5	2021-10-12 22:45:26.868985
7240	69598	462	5	2021-10-12 22:45:26.868985
7241	68090	158	5	2021-10-12 22:45:26.868985
7242	125318	69	1	2021-10-12 22:45:26.868985
7243	179708	597	4	2021-10-12 22:45:26.868985
7244	34242	992	1	2021-10-12 22:45:26.868985
7245	9126	680	2	2021-10-12 22:45:26.868985
7246	75156	233	2	2021-10-12 22:45:26.868985
7247	53395	377	4	2021-10-12 22:45:26.868985
7248	137508	476	1	2021-10-12 22:45:26.868985
7249	66578	5	2	2021-10-12 22:45:26.868985
7250	158866	186	0	2021-10-12 22:45:26.868985
7251	76706	588	3	2021-10-12 22:45:26.868985
7252	42036	554	0	2021-10-12 22:45:26.868985
7253	153873	524	3	2021-10-12 22:45:26.868985
7254	46043	505	4	2021-10-12 22:45:26.868985
7255	182169	963	4	2021-10-12 22:45:26.868985
7256	94825	693	5	2021-10-12 22:45:26.868985
7257	89460	945	1	2021-10-12 22:45:26.868985
7258	22506	770	2	2021-10-12 22:45:26.868985
7259	4189	276	5	2021-10-12 22:45:26.868985
7260	69611	767	4	2021-10-12 22:45:26.868985
7261	63411	665	3	2021-10-12 22:45:26.868985
7262	24034	448	2	2021-10-12 22:45:26.868985
7263	178702	398	4	2021-10-12 22:45:26.868985
7264	8818	108	3	2021-10-12 22:45:26.868985
7265	35142	694	3	2021-10-12 22:45:26.868985
7266	94804	334	0	2021-10-12 22:45:26.868985
7267	129674	445	4	2021-10-12 22:45:26.868985
7268	23415	95	2	2021-10-12 22:45:26.868985
7269	190690	533	1	2021-10-12 22:45:26.868985
7270	176069	117	4	2021-10-12 22:45:26.868985
7271	24817	398	3	2021-10-12 22:45:26.868985
7272	188787	777	4	2021-10-12 22:45:26.868985
7273	98957	216	0	2021-10-12 22:45:26.868985
7274	117006	951	5	2021-10-12 22:45:26.868985
7275	5657	838	3	2021-10-12 22:45:26.868985
7276	91882	895	4	2021-10-12 22:45:26.868985
7277	57441	882	4	2021-10-12 22:45:26.868985
7278	150841	221	4	2021-10-12 22:45:26.868985
7279	52852	668	2	2021-10-12 22:45:26.868985
7280	176150	802	4	2021-10-12 22:45:26.868985
7281	103282	778	3	2021-10-12 22:45:26.868985
7282	182883	306	4	2021-10-12 22:45:26.868985
7283	124353	662	0	2021-10-12 22:45:26.868985
7284	135059	999	1	2021-10-12 22:45:26.868985
7285	86166	234	3	2021-10-12 22:45:26.868985
7286	187594	171	4	2021-10-12 22:45:26.868985
7287	181915	557	1	2021-10-12 22:45:26.868985
7288	94680	110	3	2021-10-12 22:45:26.868985
7289	174225	433	2	2021-10-12 22:45:26.868985
7290	79174	635	1	2021-10-12 22:45:26.868985
7291	196774	868	1	2021-10-12 22:45:26.868985
7292	70478	373	3	2021-10-12 22:45:26.868985
7293	143265	479	5	2021-10-12 22:45:26.868985
7294	5611	357	4	2021-10-12 22:45:26.868985
7295	25212	440	1	2021-10-12 22:45:26.868985
7296	51451	302	4	2021-10-12 22:45:26.868985
7297	15168	703	3	2021-10-12 22:45:26.868985
7298	16548	261	4	2021-10-12 22:45:26.868985
7299	71122	518	5	2021-10-12 22:45:26.868985
7300	172733	886	3	2021-10-12 22:45:26.868985
7301	107108	55	1	2021-10-12 22:45:26.868985
7302	44222	103	1	2021-10-12 22:45:26.868985
7303	51365	120	0	2021-10-12 22:45:26.868985
7304	134111	185	4	2021-10-12 22:45:26.868985
7305	58428	348	3	2021-10-12 22:45:26.868985
7306	127857	462	1	2021-10-12 22:45:26.868985
7307	22313	483	4	2021-10-12 22:45:26.868985
7308	35583	96	3	2021-10-12 22:45:26.868985
7309	154089	167	5	2021-10-12 22:45:26.868985
7310	144863	130	2	2021-10-12 22:45:26.868985
7311	33789	621	0	2021-10-12 22:45:26.868985
7312	59042	727	0	2021-10-12 22:45:26.868985
7313	154092	806	2	2021-10-12 22:45:26.868985
7314	31159	860	1	2021-10-12 22:45:26.868985
7315	107708	701	1	2021-10-12 22:45:26.868985
7316	126418	261	3	2021-10-12 22:45:26.868985
7317	26368	819	3	2021-10-12 22:45:26.868985
7318	193187	491	1	2021-10-12 22:45:26.868985
7319	172748	686	1	2021-10-12 22:45:26.868985
7320	53482	701	3	2021-10-12 22:45:26.868985
7321	10910	644	3	2021-10-12 22:45:26.868985
7322	61674	792	3	2021-10-12 22:45:26.868985
7323	54276	26	1	2021-10-12 22:45:26.868985
7324	101530	250	2	2021-10-12 22:45:26.868985
7325	104870	374	1	2021-10-12 22:45:26.868985
7326	175680	172	3	2021-10-12 22:45:26.868985
7327	78213	562	1	2021-10-12 22:45:26.868985
7328	56732	675	2	2021-10-12 22:45:26.868985
7329	27400	863	1	2021-10-12 22:45:26.868985
7330	164222	461	1	2021-10-12 22:45:26.868985
7331	135934	590	4	2021-10-12 22:45:26.868985
7332	70027	12	2	2021-10-12 22:45:26.868985
7333	87233	87	2	2021-10-12 22:45:26.868985
7334	10659	618	2	2021-10-12 22:45:26.868985
7335	71107	757	0	2021-10-12 22:45:26.868985
7336	196392	340	2	2021-10-12 22:45:26.868985
7337	177753	7	5	2021-10-12 22:45:26.868985
7338	122726	814	4	2021-10-12 22:45:26.868985
7339	70135	686	0	2021-10-12 22:45:26.868985
7340	83045	435	3	2021-10-12 22:45:26.868985
7341	41259	377	1	2021-10-12 22:45:26.868985
7342	58844	478	5	2021-10-12 22:45:26.868985
7343	105670	52	4	2021-10-12 22:45:26.868985
7344	76161	178	0	2021-10-12 22:45:26.868985
7345	138887	828	0	2021-10-12 22:45:26.868985
7346	72740	338	3	2021-10-12 22:45:26.868985
7347	199717	350	1	2021-10-12 22:45:26.868985
7348	16251	822	1	2021-10-12 22:45:26.868985
7349	50294	799	3	2021-10-12 22:45:26.868985
7350	5017	643	2	2021-10-12 22:45:26.868985
7351	110320	780	0	2021-10-12 22:45:26.868985
7352	83637	819	3	2021-10-12 22:45:26.868985
7353	28927	608	1	2021-10-12 22:45:26.868985
7354	185068	609	2	2021-10-12 22:45:26.868985
7355	76842	587	0	2021-10-12 22:45:26.868985
7356	124844	31	1	2021-10-12 22:45:26.868985
7357	189834	408	5	2021-10-12 22:45:26.868985
7358	104356	610	3	2021-10-12 22:45:26.868985
7359	198505	252	4	2021-10-12 22:45:26.868985
7360	41486	33	0	2021-10-12 22:45:26.868985
7361	18832	893	2	2021-10-12 22:45:26.868985
7362	119576	218	1	2021-10-12 22:45:26.868985
7363	153217	488	2	2021-10-12 22:45:26.868985
7364	142396	665	3	2021-10-12 22:45:26.868985
7365	11192	64	3	2021-10-12 22:45:26.868985
7366	146601	378	4	2021-10-12 22:45:26.868985
7367	185540	580	4	2021-10-12 22:45:26.868985
7368	110437	907	3	2021-10-12 22:45:26.868985
7369	104707	365	2	2021-10-12 22:45:26.868985
7370	91543	468	1	2021-10-12 22:45:26.868985
7371	66175	950	2	2021-10-12 22:45:26.868985
7372	13115	75	3	2021-10-12 22:45:26.868985
7373	54282	614	5	2021-10-12 22:45:26.868985
7374	67306	825	0	2021-10-12 22:45:26.868985
7375	105505	700	2	2021-10-12 22:45:26.868985
7376	154839	715	5	2021-10-12 22:45:26.868985
7377	80334	953	2	2021-10-12 22:45:26.868985
7378	85887	579	1	2021-10-12 22:45:26.868985
7379	3676	138	1	2021-10-12 22:45:26.868985
7380	41083	542	2	2021-10-12 22:45:26.868985
7381	23200	503	0	2021-10-12 22:45:26.868985
7382	63369	576	3	2021-10-12 22:45:26.868985
7383	98469	840	4	2021-10-12 22:45:26.868985
7384	181225	201	0	2021-10-12 22:45:26.868985
7385	11163	287	2	2021-10-12 22:45:26.868985
7386	193160	788	0	2021-10-12 22:45:26.868985
7387	25663	210	0	2021-10-12 22:45:26.868985
7388	44164	550	1	2021-10-12 22:45:26.868985
7389	24325	12	1	2021-10-12 22:45:26.868985
7390	41127	410	4	2021-10-12 22:45:26.868985
7391	130725	919	4	2021-10-12 22:45:26.868985
7392	185869	504	3	2021-10-12 22:45:26.868985
7393	79066	229	1	2021-10-12 22:45:26.868985
7394	103463	528	4	2021-10-12 22:45:26.868985
7395	88562	148	5	2021-10-12 22:45:26.868985
7396	87739	58	4	2021-10-12 22:45:26.868985
7397	123351	381	4	2021-10-12 22:45:26.868985
7398	189890	568	4	2021-10-12 22:45:26.868985
7399	111383	17	0	2021-10-12 22:45:26.868985
7400	185273	421	1	2021-10-12 22:45:26.868985
7401	128810	333	3	2021-10-12 22:45:26.868985
7402	56090	753	2	2021-10-12 22:45:26.868985
7403	83620	315	0	2021-10-12 22:45:26.868985
7404	53359	318	1	2021-10-12 22:45:26.868985
7405	12926	382	3	2021-10-12 22:45:26.868985
7406	168271	128	3	2021-10-12 22:45:26.868985
7407	12654	605	3	2021-10-12 22:45:26.868985
7408	116885	193	0	2021-10-12 22:45:26.868985
7409	55617	681	0	2021-10-12 22:45:26.868985
7410	48328	127	5	2021-10-12 22:45:26.868985
7411	140357	972	4	2021-10-12 22:45:26.868985
7412	2071	272	1	2021-10-12 22:45:26.868985
7413	165897	309	0	2021-10-12 22:45:26.868985
7414	96427	849	5	2021-10-12 22:45:26.868985
7415	153757	292	4	2021-10-12 22:45:26.868985
7416	111607	551	4	2021-10-12 22:45:26.868985
7417	83641	450	4	2021-10-12 22:45:26.868985
7418	197497	360	2	2021-10-12 22:45:26.868985
7419	124458	556	2	2021-10-12 22:45:26.868985
7420	48556	306	4	2021-10-12 22:45:26.868985
7421	75741	794	5	2021-10-12 22:45:26.868985
7422	121503	936	3	2021-10-12 22:45:26.868985
7423	118119	764	1	2021-10-12 22:45:26.868985
7424	108381	368	1	2021-10-12 22:45:26.868985
7425	65061	988	3	2021-10-12 22:45:26.868985
7426	75430	720	5	2021-10-12 22:45:26.868985
7427	40962	148	5	2021-10-12 22:45:26.868985
7428	64694	948	3	2021-10-12 22:45:26.868985
7429	101313	731	5	2021-10-12 22:45:26.868985
7430	194411	833	4	2021-10-12 22:45:26.868985
7431	69988	272	4	2021-10-12 22:45:26.868985
7432	104909	241	0	2021-10-12 22:45:26.868985
7433	150284	573	3	2021-10-12 22:45:26.868985
7434	31348	424	2	2021-10-12 22:45:26.868985
7435	168130	134	3	2021-10-12 22:45:26.868985
7436	101585	734	2	2021-10-12 22:45:26.868985
7437	68008	198	3	2021-10-12 22:45:26.868985
7438	14448	22	0	2021-10-12 22:45:26.868985
7439	34399	230	5	2021-10-12 22:45:26.868985
7440	194152	941	2	2021-10-12 22:45:26.868985
7441	123959	132	3	2021-10-12 22:45:26.868985
7442	179449	797	3	2021-10-12 22:45:26.868985
7443	114621	391	2	2021-10-12 22:45:26.868985
7444	168400	82	4	2021-10-12 22:45:26.868985
7445	69907	462	3	2021-10-12 22:45:26.868985
7446	119379	80	1	2021-10-12 22:45:26.868985
7447	142128	231	5	2021-10-12 22:45:26.868985
7448	171687	715	2	2021-10-12 22:45:26.868985
7449	111382	355	2	2021-10-12 22:45:26.868985
7450	114096	618	3	2021-10-12 22:45:26.868985
7451	172240	560	0	2021-10-12 22:45:26.868985
7452	148724	182	1	2021-10-12 22:45:26.868985
7453	26428	40	4	2021-10-12 22:45:26.868985
7454	38988	880	3	2021-10-12 22:45:26.868985
7455	73049	137	3	2021-10-12 22:45:26.868985
7456	15958	386	4	2021-10-12 22:45:26.868985
7457	59315	607	4	2021-10-12 22:45:26.868985
7458	189526	784	1	2021-10-12 22:45:26.868985
7459	179531	457	2	2021-10-12 22:45:26.868985
7460	195542	732	4	2021-10-12 22:45:26.868985
7461	172228	750	4	2021-10-12 22:45:26.868985
7462	50922	791	0	2021-10-12 22:45:26.868985
7463	160160	451	3	2021-10-12 22:45:26.868985
7464	162474	836	5	2021-10-12 22:45:26.868985
7465	170798	620	3	2021-10-12 22:45:26.868985
7466	67192	601	3	2021-10-12 22:45:26.868985
7467	69057	578	5	2021-10-12 22:45:26.868985
7468	194926	204	3	2021-10-12 22:45:26.868985
7469	158163	584	4	2021-10-12 22:45:26.868985
7470	41783	927	2	2021-10-12 22:45:26.868985
7471	34109	535	0	2021-10-12 22:45:26.868985
7472	83870	459	3	2021-10-12 22:45:26.868985
7473	86030	117	2	2021-10-12 22:45:26.868985
7474	77294	119	1	2021-10-12 22:45:26.868985
7475	32520	451	5	2021-10-12 22:45:26.868985
7476	65410	76	1	2021-10-12 22:45:26.868985
7477	63072	458	0	2021-10-12 22:45:26.868985
7478	117517	793	1	2021-10-12 22:45:26.868985
7479	116626	38	3	2021-10-12 22:45:26.868985
7480	162835	804	3	2021-10-12 22:45:26.868985
7481	132053	37	2	2021-10-12 22:45:26.868985
7482	170906	970	3	2021-10-12 22:45:26.868985
7483	28225	645	2	2021-10-12 22:45:26.868985
7484	161468	365	3	2021-10-12 22:45:26.868985
7485	135833	126	4	2021-10-12 22:45:26.868985
7486	111081	552	2	2021-10-12 22:45:26.868985
7487	61022	431	2	2021-10-12 22:45:26.868985
7488	14586	575	3	2021-10-12 22:45:26.868985
7489	97642	644	2	2021-10-12 22:45:26.868985
7490	72378	179	3	2021-10-12 22:45:26.868985
7491	120053	207	1	2021-10-12 22:45:26.868985
7492	96322	806	1	2021-10-12 22:45:26.868985
7493	118198	188	4	2021-10-12 22:45:26.868985
7494	154926	952	0	2021-10-12 22:45:26.868985
7495	12124	65	1	2021-10-12 22:45:26.868985
7496	130141	968	5	2021-10-12 22:45:26.868985
7497	196876	851	4	2021-10-12 22:45:26.868985
7498	31824	755	3	2021-10-12 22:45:26.868985
7499	48006	627	1	2021-10-12 22:45:26.868985
7500	34153	725	3	2021-10-12 22:45:26.868985
7501	12031	700	2	2021-10-12 22:45:26.868985
7502	136350	425	1	2021-10-12 22:45:26.868985
7503	27799	74	2	2021-10-12 22:45:26.868985
7504	52511	215	3	2021-10-12 22:45:26.868985
7505	7736	856	3	2021-10-12 22:45:26.868985
7506	9673	227	1	2021-10-12 22:45:26.868985
7507	2593	677	3	2021-10-12 22:45:26.868985
7508	51500	248	3	2021-10-12 22:45:26.868985
7509	128293	291	2	2021-10-12 22:45:26.868985
7510	55182	110	4	2021-10-12 22:45:26.868985
7511	14577	483	1	2021-10-12 22:45:26.868985
7512	84393	87	5	2021-10-12 22:45:26.868985
7513	179112	501	4	2021-10-12 22:45:26.868985
7514	154652	445	4	2021-10-12 22:45:26.868985
7515	73400	942	5	2021-10-12 22:45:26.868985
7516	33193	899	4	2021-10-12 22:45:26.868985
7517	168354	384	3	2021-10-12 22:45:26.868985
7518	154125	353	2	2021-10-12 22:45:26.868985
7519	179823	487	3	2021-10-12 22:45:26.868985
7520	190945	400	4	2021-10-12 22:45:26.868985
7521	4156	135	3	2021-10-12 22:45:26.868985
7522	54260	741	3	2021-10-12 22:45:26.868985
7523	167466	107	2	2021-10-12 22:45:26.868985
7524	42051	226	3	2021-10-12 22:45:26.868985
7525	172178	781	2	2021-10-12 22:45:26.868985
7526	62403	874	2	2021-10-12 22:45:26.868985
7527	44033	988	4	2021-10-12 22:45:26.868985
7528	86752	153	4	2021-10-12 22:45:26.868985
7529	174580	386	3	2021-10-12 22:45:26.868985
7530	140979	472	2	2021-10-12 22:45:26.868985
7531	124253	312	4	2021-10-12 22:45:26.868985
7532	5358	128	1	2021-10-12 22:45:26.868985
7533	125456	889	3	2021-10-12 22:45:26.868985
7534	82136	338	2	2021-10-12 22:45:26.868985
7535	29330	605	4	2021-10-12 22:45:26.868985
7536	197969	44	1	2021-10-12 22:45:26.868985
7537	20060	918	5	2021-10-12 22:45:26.868985
7538	180124	959	5	2021-10-12 22:45:26.868985
7539	61260	130	3	2021-10-12 22:45:26.868985
7540	55066	142	3	2021-10-12 22:45:26.868985
7541	53620	801	1	2021-10-12 22:45:26.868985
7542	71742	509	3	2021-10-12 22:45:26.868985
7543	178039	556	1	2021-10-12 22:45:26.868985
7544	89047	229	2	2021-10-12 22:45:26.868985
7545	95649	690	4	2021-10-12 22:45:26.868985
7546	163764	287	0	2021-10-12 22:45:26.868985
7547	76524	503	4	2021-10-12 22:45:26.868985
7548	31431	518	1	2021-10-12 22:45:26.868985
7549	133970	533	1	2021-10-12 22:45:26.868985
7550	144080	557	2	2021-10-12 22:45:26.868985
7551	167842	244	4	2021-10-12 22:45:26.868985
7552	194502	430	4	2021-10-12 22:45:26.868985
7553	52107	421	2	2021-10-12 22:45:26.868985
7554	7515	422	0	2021-10-12 22:45:26.868985
7555	36716	278	2	2021-10-12 22:45:26.868985
7556	79587	377	5	2021-10-12 22:45:26.868985
7557	130185	381	1	2021-10-12 22:45:26.868985
7558	38924	599	4	2021-10-12 22:45:26.868985
7559	122945	237	4	2021-10-12 22:45:26.868985
7560	101890	479	3	2021-10-12 22:45:26.868985
7561	53247	674	1	2021-10-12 22:45:26.868985
7562	189885	874	3	2021-10-12 22:45:26.868985
7563	68471	278	5	2021-10-12 22:45:26.868985
7564	161565	895	4	2021-10-12 22:45:26.868985
7565	66135	53	0	2021-10-12 22:45:26.868985
7566	10348	343	5	2021-10-12 22:45:26.868985
7567	85616	976	1	2021-10-12 22:45:26.868985
7568	102257	93	2	2021-10-12 22:45:26.868985
7569	83186	757	4	2021-10-12 22:45:26.868985
7570	163857	712	4	2021-10-12 22:45:26.868985
7571	178618	56	1	2021-10-12 22:45:26.868985
7572	95645	534	2	2021-10-12 22:45:26.868985
7573	101601	929	2	2021-10-12 22:45:26.868985
7574	52841	302	4	2021-10-12 22:45:26.868985
7575	1513	686	3	2021-10-12 22:45:26.868985
7576	1827	64	0	2021-10-12 22:45:26.868985
7577	183927	296	0	2021-10-12 22:45:26.868985
7578	193364	569	2	2021-10-12 22:45:26.868985
7579	32484	493	3	2021-10-12 22:45:26.868985
7580	63390	733	2	2021-10-12 22:45:26.868985
7581	163371	151	4	2021-10-12 22:45:26.868985
7582	22944	206	1	2021-10-12 22:45:26.868985
7583	168372	591	3	2021-10-12 22:45:26.868985
7584	69135	520	4	2021-10-12 22:45:26.868985
7585	67928	237	1	2021-10-12 22:45:26.868985
7586	109874	513	2	2021-10-12 22:45:26.868985
7587	157356	809	4	2021-10-12 22:45:26.868985
7588	90327	286	0	2021-10-12 22:45:26.868985
7589	171215	198	3	2021-10-12 22:45:26.868985
7590	198520	609	3	2021-10-12 22:45:26.868985
7591	53362	611	0	2021-10-12 22:45:26.868985
7592	46469	141	0	2021-10-12 22:45:26.868985
7593	134074	648	0	2021-10-12 22:45:26.868985
7594	101147	406	2	2021-10-12 22:45:26.868985
7595	98812	406	1	2021-10-12 22:45:26.868985
7596	195409	959	3	2021-10-12 22:45:26.868985
7597	176836	551	5	2021-10-12 22:45:26.868985
7598	40317	844	3	2021-10-12 22:45:26.868985
7599	4918	643	3	2021-10-12 22:45:26.868985
7600	42121	928	3	2021-10-12 22:45:26.868985
7601	36646	786	3	2021-10-12 22:45:26.868985
7602	142553	740	3	2021-10-12 22:45:26.868985
7603	89252	651	5	2021-10-12 22:45:26.868985
7604	114484	578	0	2021-10-12 22:45:26.868985
7605	157699	210	1	2021-10-12 22:45:26.868985
7606	72256	128	1	2021-10-12 22:45:26.868985
7607	146652	494	2	2021-10-12 22:45:26.868985
7608	186397	301	1	2021-10-12 22:45:26.868985
7609	70153	653	4	2021-10-12 22:45:26.868985
7610	46860	586	2	2021-10-12 22:45:26.868985
7611	146412	343	3	2021-10-12 22:45:26.868985
7612	193861	564	0	2021-10-12 22:45:26.868985
7613	103351	908	1	2021-10-12 22:45:26.868985
7614	196862	307	3	2021-10-12 22:45:26.868985
7615	126855	687	5	2021-10-12 22:45:26.868985
7616	159218	809	1	2021-10-12 22:45:26.868985
7617	141067	197	4	2021-10-12 22:45:26.868985
7618	114143	828	2	2021-10-12 22:45:26.868985
7619	175389	84	4	2021-10-12 22:45:26.868985
7620	36975	434	2	2021-10-12 22:45:26.868985
7621	51970	235	2	2021-10-12 22:45:26.868985
7622	66264	529	2	2021-10-12 22:45:26.868985
7623	29228	61	0	2021-10-12 22:45:26.868985
7624	181037	926	4	2021-10-12 22:45:26.868985
7625	139680	876	2	2021-10-12 22:45:26.868985
7626	115672	760	0	2021-10-12 22:45:26.868985
7627	189951	962	2	2021-10-12 22:45:26.868985
7628	176274	361	4	2021-10-12 22:45:26.868985
7629	171680	260	5	2021-10-12 22:45:26.868985
7630	56848	394	5	2021-10-12 22:45:26.868985
7631	17559	906	4	2021-10-12 22:45:26.868985
7632	146368	90	4	2021-10-12 22:45:26.868985
7633	95497	293	2	2021-10-12 22:45:26.868985
7634	142724	814	1	2021-10-12 22:45:26.868985
7635	195332	282	3	2021-10-12 22:45:26.868985
7636	151807	313	4	2021-10-12 22:45:26.868985
7637	172676	481	3	2021-10-12 22:45:26.868985
7638	54056	840	2	2021-10-12 22:45:26.868985
7639	133979	833	3	2021-10-12 22:45:26.868985
7640	21635	228	4	2021-10-12 22:45:26.868985
7641	48917	247	2	2021-10-12 22:45:26.868985
7642	13645	40	3	2021-10-12 22:45:26.868985
7643	111951	880	1	2021-10-12 22:45:26.868985
7644	122733	387	0	2021-10-12 22:45:26.868985
7645	12544	511	1	2021-10-12 22:45:26.868985
7646	177098	368	0	2021-10-12 22:45:26.868985
7647	137411	885	4	2021-10-12 22:45:26.868985
7648	191131	535	2	2021-10-12 22:45:26.868985
7649	154133	816	1	2021-10-12 22:45:26.868985
7650	95289	870	0	2021-10-12 22:45:26.868985
7651	89049	275	4	2021-10-12 22:45:26.868985
7652	80976	859	3	2021-10-12 22:45:26.868985
7653	188943	724	4	2021-10-12 22:45:26.868985
7654	84721	909	3	2021-10-12 22:45:26.868985
7655	43610	22	4	2021-10-12 22:45:26.868985
7656	143316	343	5	2021-10-12 22:45:26.868985
7657	177124	960	4	2021-10-12 22:45:26.868985
7658	34717	434	1	2021-10-12 22:45:26.868985
7659	193588	711	2	2021-10-12 22:45:26.868985
7660	29386	113	5	2021-10-12 22:45:26.868985
7661	109290	387	4	2021-10-12 22:45:26.868985
7662	189125	657	3	2021-10-12 22:45:26.868985
7663	47120	142	5	2021-10-12 22:45:26.868985
7664	162423	948	1	2021-10-12 22:45:26.868985
7665	113283	406	1	2021-10-12 22:45:26.868985
7666	125138	343	1	2021-10-12 22:45:26.868985
7667	87218	593	1	2021-10-12 22:45:26.868985
7668	180091	488	4	2021-10-12 22:45:26.868985
7669	69420	369	2	2021-10-12 22:45:26.868985
7670	51509	756	5	2021-10-12 22:45:26.868985
7671	61963	415	4	2021-10-12 22:45:26.868985
7672	165418	492	5	2021-10-12 22:45:26.868985
7673	59058	81	4	2021-10-12 22:45:26.868985
7674	120301	894	2	2021-10-12 22:45:26.868985
7675	145283	534	1	2021-10-12 22:45:26.868985
7676	38110	977	3	2021-10-12 22:45:26.868985
7677	15688	505	2	2021-10-12 22:45:26.868985
7678	25295	40	2	2021-10-12 22:45:26.868985
7679	115241	135	2	2021-10-12 22:45:26.868985
7680	40829	222	1	2021-10-12 22:45:26.868985
7681	42303	675	3	2021-10-12 22:45:26.868985
7682	108902	227	2	2021-10-12 22:45:26.868985
7683	79726	345	3	2021-10-12 22:45:26.868985
7684	153603	453	2	2021-10-12 22:45:26.868985
7685	89614	757	1	2021-10-12 22:45:26.868985
7686	70250	391	3	2021-10-12 22:45:26.868985
7687	155046	15	4	2021-10-12 22:45:26.868985
7688	184080	768	3	2021-10-12 22:45:26.868985
7689	74015	543	1	2021-10-12 22:45:26.868985
7690	145807	145	1	2021-10-12 22:45:26.868985
7691	166973	369	3	2021-10-12 22:45:26.868985
7692	1196	581	4	2021-10-12 22:45:26.868985
7693	161701	508	3	2021-10-12 22:45:26.868985
7694	958	182	1	2021-10-12 22:45:26.868985
7695	123914	382	4	2021-10-12 22:45:26.868985
7696	180511	83	4	2021-10-12 22:45:26.868985
7697	1000	192	2	2021-10-12 22:45:26.868985
7698	112543	22	2	2021-10-12 22:45:26.868985
7699	112890	579	3	2021-10-12 22:45:26.868985
7700	55556	458	3	2021-10-12 22:45:26.868985
7701	834	620	5	2021-10-12 22:45:26.868985
7702	139044	972	2	2021-10-12 22:45:26.868985
7703	97027	864	2	2021-10-12 22:45:26.868985
7704	37244	218	3	2021-10-12 22:45:26.868985
7705	55094	665	2	2021-10-12 22:45:26.868985
7706	113909	230	2	2021-10-12 22:45:26.868985
7707	95462	207	2	2021-10-12 22:45:26.868985
